Name,classification,Age,pg::PTS,pg::AST,pg::TRB,pg::STL,pg::BLK,pg::TOV,pg::FG%,pg::3P%,pg::FT%,adv::PER,adv::TS%,adv::OBPM,adv::DBPM,adv::BPM,adv::OWS,adv::DWS,adv::WS/40,OverallScore,Upside01,UpsideScore,Comp1,Comp2,Comp3,pg01,adv01,age01,UpdatedOverall01,UpdatedOverall
Ochai Agbaji,College,22.16,0.780373831775701,0.25,0.375,0.31578947368421045,0.13043478260869568,0.5161290322580645,0.3834586466165413,0.8641188959660296,0.6870748299319728,0.445712422562765,0.6054216867469879,0.6114649681528662,0.3555555555555555,0.6171428571428571,0.6176470588235294,0.6666666666666667,0.509433962264151,6.29,0.0856689073383334,0.86,Desmond Bane,Andrew Wiggins,Jerami Grant,0.7398457233774733,0.6234434534464134,0.30620155038759655,0.5510283883976461,5.51
Mark Williams,College,20.51,0.4252336448598131,0.12499999999999997,0.6363636363636364,0.10526315789473681,0.6086956521739131,0.1290322580645161,1.0,0.0,0.6507936507936508,0.8467557874144117,1.0,0.6687898089171973,0.6444444444444443,0.8171428571428572,0.6617647058823529,0.5925925925925926,0.849056603773585,7.25,0.2154998956730378,2.15,Robert Williams,Myles Turner,Rudy Gobert,0.6504031620374776,0.890068859960228,0.6259689922480614,0.6657577402153176,6.66
AJ Griffin,College,18.82,0.38785046728971967,0.14285714285714285,0.23863636363636365,0.10526315789473681,0.13043478260869568,0.03225806451612905,0.4285714285714286,0.9490445859872613,0.7981859410430839,0.44245190740136947,0.710843373493976,0.5923566878980892,0.27777777777777773,0.5657142857142857,0.47058823529411775,0.2962962962962963,0.5056603773584907,5.25,0.0,0.0,Mike Muscala,Obi Toppin,Frank Kaminsky,0.5201805533311852,0.5416012945295229,0.9534883720930228,0.47762555728885076,4.78
Tari Eason,College,21.11,0.6915887850467289,0.14285714285714285,0.5454545454545454,0.8421052631578946,0.23913043478260876,0.5483870967741936,0.4987468671679198,0.762208067940552,0.8231292517006804,0.856537332898598,0.6656626506024097,0.7452229299363058,0.7444444444444444,0.942857142857143,0.5294117647058824,0.7777777777777778,0.9358490566037737,8.38,0.421554740423084,4.22,Robert Covington,Karl-Anthony Towns,Kristaps Porziņģis,0.9089631168931086,0.8971026266138801,0.50968992248062,0.7900079374256864,7.9
Dalen Terry,College,19.94,0.2757009345794393,0.6607142857142857,0.3409090909090909,0.47368421052631565,0.06521739130434785,0.29032258064516125,0.4511278195488722,0.772823779193206,0.671201814058957,0.31855233126834037,0.5722891566265059,0.39490445859872614,0.6111111111111109,0.56,0.3823529411764707,0.6296296296296297,0.49056603773584917,5.79,0.0,0.0,Delon Wright,T.J. McConnell,Royce O'Neale,0.6643420041120308,0.5413764427780476,0.7364341085271312,0.513513926627707,5.14
Jake LaRavia,College,20.62,0.5841121495327103,0.6250000000000001,0.5454545454545454,0.7368421052631577,0.2173913043478261,0.7096774193548387,0.5939849624060153,0.8152866242038217,0.7641723356009071,0.5141832409520705,0.7680722891566267,0.47133757961783446,0.5222222222222221,0.5885714285714286,0.573529411764706,0.6296296296296297,0.6037735849056604,7.77,0.603881448813852,6.04,Lonzo Ball,Pascal Siakam,Jimmy Butler,1.0,0.6596691694278158,0.6046511627906972,0.7734104435702978,7.73
Malaki Branham,College,19.1,0.5420560747663551,0.32142857142857145,0.20454545454545459,0.2105263157894736,0.06521739130434785,0.3870967741935484,0.4411027568922306,0.8832271762208068,0.891156462585034,0.4326703619171829,0.608433734939759,0.4777070063694268,0.21111111111111103,0.42857142857142855,0.45588235294117646,0.14814814814814814,0.40754716981132083,5.41,0.0,0.0,Spencer Dinwiddie,Desmond Bane,Malik Monk,0.6712160888619332,0.43140967792272983,0.8992248062015498,0.48842006306104446,4.88
Christian Braun,College,21.17,0.5607476635514018,0.46428571428571425,0.5340909090909091,0.3684210526315788,0.1739130434782609,0.4838709677419355,0.4335839598997494,0.8195329087048833,0.6643990929705215,0.406586240626019,0.575301204819277,0.5286624203821656,0.4777777777777777,0.6171428571428571,0.5441176470588235,0.7777777777777778,0.4830188679245283,6.49,0.091487170553231,0.91,Scottie Barnes,Miles Bridges,De'Anthony Melton,0.7732525098878743,0.6147185821153902,0.4980620155038753,0.5772421892187524,5.77
Walker Kessler,College,20.9,0.43457943925233644,0.12499999999999997,0.7159090909090909,0.4210526315789473,1.0,0.19354838709677424,0.7167919799498746,0.42462845010615713,0.3537414965986394,0.791327029670688,0.7018072289156627,0.5668789808917198,1.0,0.9085714285714286,0.4411764705882353,0.8518518518518519,0.7849056603773585,7.72,0.0797744949785255,0.8,Myles Turner,Robert Williams,Jaren Jackson Jr.,0.7842728967673189,0.8690917187912067,0.5503875968992248,0.6791731130724702,6.79
David Roddy,College,21.23,0.7990654205607476,0.48214285714285715,0.6477272727272728,0.47368421052631565,0.23913043478260876,0.5806451612903225,0.6240601503759396,0.9299363057324841,0.5691609977324262,0.7554613628953375,0.7560240963855424,0.7261146496815286,0.3666666666666666,0.7371428571428571,0.6764705882352943,0.5185185185185185,0.7547169811320756,7.95,0.4781159990883354,4.78,Karl-Anthony Towns,Kristaps Porziņģis,Christian Wood,0.9474267466191786,0.7650803844160177,0.4864341085271314,0.7624123496968488,7.62
Blake Wesley,College,19.26,0.5747663551401869,0.39285714285714285,0.21590909090909097,0.5263157894736841,0.021739130434782622,0.5483870967741936,0.20551378446115295,0.643312101910828,0.49206349206349215,0.31855233126834037,0.3042168674698795,0.20382165605095545,0.19999999999999998,0.17714285714285713,0.19117647058823536,0.3703703703703703,0.1962264150943397,4.07,0.0,0.0,Dillon Brooks,Collin Sexton,Jordan Clarkson,0.5880975574812339,0.2207164064209652,0.8682170542635652,0.3756566576519551,3.76
Wendell Moore,College,20.75,0.5280373831775701,0.75,0.3977272727272727,0.5789473684210524,0.04347826086956522,0.45161290322580644,0.4461152882205514,0.8768577494692145,0.8276643990929706,0.46527551353113794,0.6355421686746988,0.5095541401273885,0.39999999999999997,0.5542857142857144,0.6617647058823529,0.5555555555555555,0.5283018867924529,6.84,0.096425910505159,0.96,Mike Conley,Josh Hart,Josh Hart,0.8497014025317731,0.6052344571081437,0.579457364341085,0.6099600461442524,6.1
Patrick Baldwin Jr.,College,19.58,0.4672897196261682,0.23214285714285712,0.4545454545454546,0.26315789473684204,0.1739130434782609,0.5161290322580645,0.05513784461152873,0.564755838641189,0.6870748299319728,0.2207368764264754,0.16867469879518077,0.12101910828025482,0.0,0.0,0.02941176470588244,0.0,0.0,2.89,0.0,0.0,Aleksej Pokusevski,Nickeil Alexander-Walker,Darius Bazley,0.5526429022182342,0.0,0.8062015503875969,0.2744245508641376,2.74
TyTy Washington,College,20.59,0.48598130841121495,0.6607142857142857,0.1931818181818182,0.5263157894736841,0.04347826086956522,0.3548387096774194,0.32330827067669177,0.7430997876857749,0.7029478458049887,0.3968046951418325,0.40361445783132543,0.43312101910828027,0.4777777777777777,0.5257142857142857,0.3823529411764707,0.4074074074074074,0.4716981132075473,5.46,0.0998600024238117,1.0,Mike Conley,De'Anthony Melton,Bogdan Bogdanović,0.6741093263273024,0.4710501297878351,0.6104651162790695,0.49695022280373424,4.97
Peyton Watson,College,19.77,0.05607476635514017,0.10714285714285715,0.125,0.15789473684210517,0.13043478260869568,0.1290322580645161,0.0,0.47983014861995754,0.5623582766439909,0.1327029670687969,0.0,0.0,0.5333333333333332,0.16571428571428576,0.0,0.18518518518518512,0.10566037735849061,1.7,0.0,0.0,Justise Winslow,Justise Winslow,Abdel Nader,0.21138970591154643,0.08139680220184572,0.7693798449612401,0.17390992762262542,1.74
Andrew Nembhard,College,22.42,0.45327102803738323,1.0,0.1818181818181818,0.6842105263157894,0.021739130434782622,0.45161290322580644,0.32581453634085217,0.8131634819532908,0.981859410430839,0.3576785132050865,0.5120481927710843,0.4203821656050955,0.4888888888888888,0.52,0.4411764705882353,0.6666666666666667,0.5622641509433963,6.4,0.2365406318805666,2.37,Mike Conley,Marcus Smart,Tyrese Haliburton,0.8528011714256466,0.5407183009264187,0.25581395348837144,0.5833110702361499,5.83
Caleb Houstan,College,19.44,0.37383177570093457,0.21428571428571425,0.25,0.2105263157894736,0.04347826086956522,0.3225806451612903,0.15538847117794485,0.7537154989384288,0.7777777777777778,0.15226605803716992,0.40963855421686757,0.2929936305732484,0.24444444444444435,0.28,0.23529411764705888,0.18518518518518512,0.14339622641509445,3.65,0.0,0.0,Josh Richardson,Alec Burks,Rudy Gay,0.4891112067067502,0.2295549581323968,0.8333333333333328,0.3389442562591245,3.39
Christian Koloko,College,22.0,0.49065420560747663,0.21428571428571425,0.625,0.26315789473684204,0.6086956521739131,0.3548387096774194,0.7844611528822055,0.0,0.6689342403628118,0.680469514183241,0.8042168674698797,0.5031847133757962,0.6999999999999998,0.7028571428571428,0.5294117647058824,0.7407407407407407,0.7698113207547171,6.86,0.6554603708471822,6.55,Robert Williams,Myles Turner,Anthony Davis,0.7125629443796169,0.7753607616431389,0.3372093023255811,0.6953155600935289,6.95
Jaylin Williams,College,19.97,0.411214953271028,0.4285714285714286,0.9090909090909092,0.5263157894736841,0.23913043478260876,0.41935483870967744,0.3483709273182958,0.5074309978768577,0.655328798185941,0.3837626344962504,0.4337349397590363,0.3439490445859873,0.6888888888888888,0.5542857142857144,0.3088235294117648,0.9629629629629629,0.4566037735849058,6.27,0.6293121573276789,6.29,Al Horford,Evan Mobley,Nikola Vučević,0.7566842513176538,0.5560056434161569,0.7306201550387597,0.6580290829996889,6.58
Max Christie,College,19.35,0.3364485981308411,0.23214285714285712,0.1931818181818182,0.10526315789473681,0.10869565217391307,0.3225806451612903,0.15037593984962405,0.673036093418259,0.8707482993197279,0.10987936093902839,0.30120481927710846,0.2229299363057325,0.2333333333333333,0.2114285714285714,0.16176470588235298,0.14814814814814814,0.06415094339622646,3.23,0.0,0.0,Josh Richardson,Jeremy Lamb,Danuel House Jr.,0.4740300919256409,0.14900083713174492,0.850775193798449,0.3045345312130571,3.05
Kennedy Chandler,College,19.76,0.5514018691588786,0.8035714285714286,0.15909090909090914,1.0,0.04347826086956522,0.6451612903225806,0.355889724310777,0.8131634819532908,0.3764172335600907,0.4261493315943919,0.4367469879518074,0.4394904458598726,0.6444444444444443,0.6171428571428571,0.3529411764705883,0.7407407407407407,0.49056603773584917,6.57,0.2564885561888959,2.56,Marcus Smart,Jrue Holiday,Mike Conley,0.807907955020592,0.5664092309893644,0.7713178294573637,0.6223935232399965,6.22
Bryce McGowens,College,19.61,0.6869158878504673,0.21428571428571425,0.3863636363636364,0.2105263157894736,0.06521739130434785,0.5161290322580645,0.2030075187969925,0.5817409766454353,0.8866213151927437,0.31855233126834037,0.4186746987951809,0.3184713375796178,0.0,0.17714285714285713,0.26470588235294124,0.07407407407407396,0.15094339622641512,4.12,0.0,0.0,Jordan Clarkson,Luguentz Dort,Buddy Hield,0.6307197022620825,0.1966807718096219,0.8003875968992246,0.3769741441851579,3.77
E.J. Liddell,College,,0.808411214953271,0.4107142857142857,0.6931818181818182,0.15789473684210517,0.5652173913043479,0.6129032258064516,0.4210526315789473,0.7940552016985138,0.7369614512471655,0.7619823932181286,0.6144578313253012,0.7133757961783439,0.4777777777777777,0.7771428571428572,0.7058823529411764,0.4444444444444445,0.7169811320754718,,0.999722718451386,10.0,Anthony Davis,Jaren Jackson Jr.,Kristaps Porziņģis,0.9342077799233026,0.7526872759586829,,,
Trevor Keels,College,18.81,0.43925233644859807,0.44642857142857145,0.1818181818181818,0.47368421052631565,0.021739130434782622,0.2580645161290323,0.24310776942355883,0.6624203821656051,0.5215419501133788,0.30551027062275843,0.37951807228915674,0.3439490445859873,0.27777777777777773,0.34285714285714286,0.36764705882352944,0.3333333333333333,0.3320754716981133,4.32,0.0,0.0,Cedi Osman,Bogdan Bogdanović,Evan Fournier,0.5108570285528902,0.34227495657490853,0.9554263565891472,0.3995433574720201,4.0
Moussa Diabate,College,20.41,0.32242990654205606,0.10714285714285715,0.4772727272727273,0.0,0.19565217391304351,0.3225806451612903,0.5513784461152883,0.45435244161358807,0.4058956916099773,0.34137593739810895,0.5150602409638553,0.2738853503184714,0.2333333333333333,0.26285714285714284,0.26470588235294124,0.18518518518518512,0.29433962264150954,3.64,0.0,0.0,Daniel Theis,Goga Bitadze,Drew Eubanks,0.4415430347333084,0.29561955133374135,0.6453488372093019,0.33021503954258546,3.3
Ryan Rollins,College,19.96,0.7850467289719626,0.6071428571428571,0.4772727272727273,0.7368421052631577,0.06521739130434785,0.5483870967741936,0.36591478696741864,0.6602972399150743,0.8208616780045352,0.5728725138571895,0.49698795180722916,0.3885350318471338,0.33333333333333326,0.4114285714285715,0.5588235294117648,0.6666666666666667,0.6113207547169812,6.84,0.9845929371173404,9.85,Jimmy Butler,Anthony Edwards,Jaylen Brown,0.8895894450032704,0.5498441180293024,0.7325581395348832,0.7649329206180119,7.65
Josh Minott,College,20.46,0.21028037383177572,0.12499999999999997,0.2272727272727273,0.26315789473684204,0.15217391304347827,0.1290322580645161,0.5012531328320803,0.30360934182590227,0.7120181405895691,0.5402673622432345,0.5331325301204818,0.41401273885350315,0.4888888888888888,0.5142857142857143,0.23529411764705888,0.22222222222222215,0.5773584905660378,4.3,0.3343339347170819,3.34,Frank Kaminsky,Naz Reid,DeMarcus Cousins,0.40859926996633583,0.47710258994780275,0.6356589147286817,0.44083209614803903,4.41
Kendall Brown,College,19.11,0.3551401869158878,0.30357142857142855,0.35227272727272735,0.3684210526315788,0.08695652173913045,0.3870967741935484,0.6566416040100249,0.7239915074309979,0.564625850340136,0.3674600586892729,0.710843373493976,0.4076433121019108,0.5111111111111111,0.5257142857142857,0.3529411764705883,0.5185185185185185,0.4830188679245283,5.7,0.0,0.0,Nemanja Bjelica,Thaddeus Young,Caleb Martin,0.6344771705988607,0.5330722479887144,0.8972868217054262,0.5126049337791262,5.13
Isaiah Mobley,College,22.73,0.5654205607476636,0.5535714285714286,0.7386363636363638,0.26315789473684204,0.19565217391304351,0.45161290322580644,0.3082706766917293,0.7473460721868365,0.5487528344671203,0.4554939680469515,0.424698795180723,0.5031847133757962,0.41111111111111104,0.5542857142857144,0.45588235294117646,0.5925925925925926,0.49811320754716987,5.81,0.0896000952837718,0.9,Scottie Barnes,Wendell Carter Jr.,Miles Bridges,0.7366358618402766,0.5319924314414038,0.1957364341085267,0.5069803287036361,5.07
Tyrese Martin,College,23.28,0.5373831775700935,0.30357142857142855,0.6477272727272728,0.26315789473684204,0.10869565217391307,0.41935483870967744,0.31829573934837097,0.9129511677282378,0.564625850340136,0.4033257254646235,0.4397590361445785,0.4840764331210191,0.31111111111111106,0.4857142857142857,0.36764705882352944,0.4444444444444445,0.4603773584905662,5.14,0.5324984850478894,5.32,Kevin Love,Scottie Barnes,Bobby Portis,0.6771560956989298,0.4555155788796985,0.08914728682170492,0.5209305660434426,5.21
JD Davison,College,19.71,0.29906542056074764,0.7321428571428571,0.3409090909090909,0.3684210526315788,0.08695652173913045,0.7741935483870966,0.3533834586466166,0.6390658174097664,0.653061224489796,0.2892076948157809,0.49397590361445803,0.3821656050955414,0.32222222222222213,0.4,0.20588235294117652,0.14814814814814814,0.1924528301886793,5.01,0.8439854136169369,8.44,Eric Bledsoe,Kyle Lowry,Rajon Rondo,0.7155149496223001,0.3107306876158305,0.781007751937984,0.5905903288952872,5.91
Jabari Walker,College,19.89,0.5841121495327103,0.17857142857142855,0.8636363636363638,0.2105263157894736,0.15217391304347827,0.5806451612903225,0.3483709273182958,0.7346072186836518,0.780045351473923,0.517443756113466,0.5301204819277108,0.41401273885350315,0.31111111111111106,0.42857142857142855,0.36764705882352944,0.5925925925925926,0.5245283018867926,6.03,0.0,0.0,Jonas Valančiūnas,Wendell Carter Jr.,Christian Wood,0.7604031228735604,0.49573149316669196,0.7461240310077515,0.5332274835990739,5.33
Tevin Brown,College,23.74,0.6869158878504673,0.5178571428571428,0.4318181818181818,0.5789473684210524,0.13043478260869568,0.41935483870967744,0.2631578947368421,0.8152866242038217,0.6984126984126984,0.471796543853929,0.5481927710843373,0.4968152866242038,0.3666666666666666,0.52,0.5882352941176471,0.8148148148148149,0.6377358490566039,6.27,0.0,0.0,De'Anthony Melton,OG Anunoby,Desmond Bane,0.7783031371884362,0.6152454079018213,0.0,0.5225807044088465,5.23
John Butler,College,19.54,0.17757009345794394,0.08928571428571427,0.15909090909090914,0.052631578947368376,0.2608695652173913,0.09677419354838715,0.23558897243107765,0.8343949044585988,0.0,0.20117378545810244,0.35542168674698804,0.15923566878980894,0.29999999999999993,0.18857142857142856,0.1029411764705883,0.07407407407407396,0.11320754716981134,2.15,0.0,0.0,Braxton Key,Braxton Key,Naz Reid,0.23353969672754285,0.1546269326559748,0.8139534883720929,0.2133919433831602,2.13
Julian Champagnie,College,20.97,0.7990654205607476,0.32142857142857145,0.5454545454545454,0.8947368421052629,0.23913043478260876,0.3225806451612903,0.23057644110275685,0.7154989384288748,0.7732426303854876,0.471796543853929,0.3403614457831326,0.4585987261146497,0.28888888888888886,0.4571428571428572,0.3529411764705883,0.5555555555555555,0.40377358490566045,6.06,0.1689369608727194,1.69,OG Anunoby,Anthony Edwards,De'Anthony Melton,0.8475198369404047,0.4396619086895505,0.5368217054263564,0.5555844568755495,5.56
Kofi Cockburn,College,22.8,0.8785046728971961,0.10714285714285715,1.0,0.26315789473684204,0.2173913043478261,0.5806451612903225,0.6791979949874686,,0.48752834467120193,0.8141506358004565,0.6596385542168675,0.643312101910828,0.33333333333333326,0.6342857142857143,0.5441176470588235,0.5185185185185185,0.7584905660377359,7.08,0.3319452746258548,3.32,Christian Wood,Deandre Ayton,Karl-Anthony Towns,0.8552116952304232,0.6973550203348678,0.18217054263565846,0.6527176093275983,6.53
Keon Ellis,College,22.44,0.4672897196261682,0.2857142857142857,0.48863636363636365,0.8421052631578946,0.13043478260869568,0.3548387096774194,0.2932330827067669,0.7770700636942675,1.0,0.4163677861102054,0.6626506024096386,0.535031847133758,0.5333333333333332,0.6457142857142857,0.45588235294117646,0.3333333333333333,0.44905660377358503,6.31,0.0,0.0,De'Anthony Melton,Jae Crowder,Herbert Jones,0.8075216216868115,0.5666912707219778,0.2519379844961235,0.5363246666946396,5.36
Jordan Hall,College,20.43,0.5607476635514018,1.0,0.5568181818181819,0.47368421052631565,0.04347826086956522,0.9677419354838708,0.17794486215538846,0.7685774946921443,0.673469387755102,0.2957287251385719,0.30722891566265065,0.2866242038216561,0.25555555555555554,0.2742857142857143,0.19117647058823536,0.4444444444444445,0.22264150943396233,5.6,0.7548817594895267,7.55,Josh Giddey,Russell Westbrook,Ricky Rubio,0.9007547409213483,0.27147341468297165,0.6414728682170541,0.618855257284629,6.19
Ron Harper Jr.,College,22.19,0.6401869158878505,0.30357142857142855,0.46590909090909094,0.3684210526315788,0.13043478260869568,0.3548387096774194,0.3007518796992481,0.8450106157112527,0.8049886621315194,0.4359308770785784,0.5301204819277108,0.4777070063694268,0.28888888888888886,0.4685714285714286,0.45588235294117646,0.4074074074074074,0.42641509433962277,5.52,0.0831974579531898,0.83,Desmond Bane,Andrew Wiggins,Miles Bridges,0.7182729600895644,0.47443756297531137,0.30038759689922423,0.48616498888312876,4.86
Johnny Juzang,College,21.09,0.6308411214953271,0.2857142857142857,0.32954545454545464,0.2105263157894736,0.021739130434782622,0.3548387096774194,0.2756892230576441,0.7643312101910827,0.8956916099773242,0.3576785132050865,0.37650602409638567,0.4012738853503185,0.26666666666666655,0.3885714285714285,0.32352941176470595,0.4074074074074074,0.3773584905660378,4.78,0.0,0.0,Jordan Clarkson,Bogdan Bogdanović,Bojan Bogdanović,0.6304787618413109,0.3747027933786713,0.5135658914728679,0.4197402408302323,4.2
Justin Lewis,College,20.19,0.6869158878504673,0.26785714285714285,0.6931818181818182,0.4210526315789473,0.13043478260869568,0.45161290322580644,0.2957393483709273,0.7409766454352441,0.7278911564625851,0.4163677861102054,0.4367469879518074,0.4203821656050955,0.25555555555555554,0.4,0.2941176470588236,0.5185185185185185,0.34716981132075486,5.56,0.089482643815418,0.89,Scottie Barnes,Miles Bridges,OG Anunoby,0.7551719609868477,0.4034433927576302,0.6879844961240305,0.5067265729670848,5.07
Kenneth Lofton Jr.,College,19.85,0.6728971962616822,0.46428571428571425,0.9886363636363638,0.47368421052631565,0.15217391304347827,0.8387096774193548,0.5438596491228072,0.42462845010615713,0.5260770975056691,0.7424193022497555,0.5421686746987951,0.4840764331210191,0.3444444444444444,0.5028571428571429,0.45588235294117646,0.6666666666666667,0.7018867924528304,7.13,0.5013369673807444,5.01,Jusuf Nurkić,Bam Adebayo,Domantas Sabonis,0.8884123700336981,0.6131054193960715,0.7538759689922474,0.7094483296823083,7.09
Iverson Molinar,College,22.54,0.719626168224299,0.6071428571428571,0.14772727272727276,0.47368421052631565,0.08695652173913045,0.6129032258064516,0.33082706766917297,0.535031847133758,0.9705215419501133,0.4620149983697425,0.47891566265060265,0.4968152866242038,0.24444444444444435,0.46285714285714286,0.5294117647058824,0.3703703703703703,0.4603773584905662,5.8,0.6745566309775858,6.75,Jordan Poole,Jimmy Butler,Anthony Edwards,0.7846533355397675,0.4774342015747819,0.23255813953488358,0.6050887765421272,6.05
Orlando Robinson,College,21.94,0.808411214953271,0.48214285714285715,0.7500000000000001,0.3684210526315788,0.2608695652173913,0.6451612903225806,0.40601503759398494,0.7473460721868365,0.6258503401360543,0.73915878708836,0.49698795180722916,0.6624203821656052,0.42222222222222217,0.7085714285714285,0.6911764705882353,0.9259259259259259,0.7547169811320756,7.65,1.0,10.0,Kristaps Porziņģis,Karl-Anthony Towns,Joel Embiid,0.8949913045872393,0.7663591168112427,0.348837209302325,0.8187428421329579,8.19
Dereon Seabron,College,22.07,0.7102803738317758,0.5357142857142857,0.7272727272727272,0.5789473684210524,0.021739130434782622,0.6129032258064516,0.4235588972431077,0.5435244161358811,0.6190476190476191,0.550048907727421,0.4759036144578316,0.5222929936305732,0.12222222222222222,0.4228571428571428,0.5294117647058824,0.11111111111111105,0.3735849056603774,5.76,0.2522635709079406,2.52,Josh Hart,Josh Hart,Jaylen Brown,0.8213495030680866,0.4217917367468784,0.32364341085271287,0.5351921776529948,5.35
