Name,classification,Age,pg::PTS,pg::AST,pg::TRB,pg::STL,pg::BLK,pg::TOV,pg::FG%,pg::3P%,pg::FT%,adv::PER,adv::TS%,adv::OBPM,adv::DBPM,adv::BPM,adv::OWS,adv::DWS,adv::WS/40,OverallScore,Upside01,UpsideScore,Comp1,Comp2,Comp3,pg01,adv01,age01,UpdatedOverall01,UpdatedOverall
Keyonte George,College,19.61,0.6666666666666667,0.3125,0.21487603305785127,0.4000000000000001,0.06666666666666668,0.7419354838709677,0.02011494252873565,0.7428571428571429,0.8202247191011236,0.3466135458167331,0.253658536585366,0.4059405940594059,0.42424242424242437,0.37724550898203585,0.43076923076923074,0.2903225806451613,0.3846153846153846,4.05,0.0,0.0,Terry Rozier,Kevin Porter Jr.,Tyler Herro,0.48981200566121047,0.32230547986554675,0.7848837209302326,0.36995103381672,3.7
Jalen Hood-Schifino,College,20.0,0.5649717514124294,0.425,0.20661157024793392,0.28,0.1,0.7096774193548386,0.1379310344827586,0.7318681318681318,0.7883895131086143,0.15537848605577692,0.09756097560975616,0.0,0.3434343434343435,0.0838323353293413,0.2461538461538461,0.3548387096774193,0.1402714932126696,2.91,0.0407726135901462,0.41,Jaden Ivey,Talen Horton-Tucker,Gordon Hayward,0.4820825196183662,0.08481350096484976,0.7093023255813953,0.27848997044884666,2.78
Jaime Jaquez Jr.,College,22.33,0.8079096045197741,0.2625,0.5454545454545455,0.56,0.2,0.3870967741935484,0.3218390804597701,0.6967032967032967,0.7771535580524345,0.6613545816733067,0.34634146341463434,0.6237623762376238,0.7171717171717172,0.6826347305389221,0.7384615384615385,1.0,0.8597285067873303,6.44,0.4084846242618634,4.08,Kawhi Leonard,Bam Adebayo,Cameron Johnson,0.6442609084428986,0.7573639730974031,0.25775193798449647,0.6151694294532983,6.15
Brandin Podziemski,College,20.31,0.9265536723163842,0.425,0.5950413223140497,0.68,0.16666666666666669,0.5483870967741935,0.3275862068965517,0.9626373626373625,0.7790262172284644,0.6892430278884462,0.6341463414634144,0.7425742574257427,0.585858585858586,0.6766467065868264,0.7999999999999999,0.5806451612903226,0.7918552036199094,7.51,0.7500382495261612,7.5,Kawhi Leonard,Paul George,Anthony Edwards,0.8639015923119664,0.7331617871159963,0.6492248062015507,0.7780072093899754,7.78
Cam Whitmore,College,18.95,0.5084745762711864,0.050000000000000044,0.3057851239669422,0.52,0.1,0.32258064516129037,0.3132183908045977,0.7538461538461538,0.6516853932584269,0.4541832669322709,0.48292682926829233,0.32673267326732675,0.5656565656565657,0.41317365269461076,0.32307692307692304,0.32258064516129026,0.4072398190045249,3.9,0.0,0.0,Cameron Johnson,Buddy Hield,Kelly Oubre Jr.,0.38027260769304166,0.38586936769406427,0.9127906976744188,0.36336913224303297,3.63
Noah Clowney,College,18.93,0.3559322033898306,0.06250000000000004,0.5206611570247935,0.20000000000000004,0.3,0.22580645161290328,0.33620689655172414,0.6219780219780219,0.5505617977528091,0.3784860557768925,0.5073170731707314,0.32673267326732675,0.7676767676767677,0.5389221556886228,0.44615384615384607,0.7096774193548386,0.67420814479638,4.26,0.0,0.0,Naz Reid,Bol Bol,Jalen Johnson,0.28920423500921805,0.5551800984914422,0.9166666666666667,0.39303301395163653,3.93
Dariq Whitehead,College,18.88,0.27118644067796616,0.08750000000000002,0.06611570247933889,0.28,0.06666666666666668,0.2580645161290323,0.14942528735632182,0.9428571428571428,0.8202247191011236,0.199203187250996,0.3707317073170734,0.1188118811881188,0.5454545454545455,0.281437125748503,0.2615384615384615,0.25806451612903225,0.34841628959276016,2.7,0.0,0.0,Terence Davis,R.J. Hampton,Josh Richardson,0.25725121937710393,0.2404860694913788,0.926356589147287,0.2638478657546216,2.64
Kris Murray,College,22.83,0.9435028248587571,0.2125,0.5206611570247935,0.36000000000000004,0.4,0.2903225806451613,0.3074712643678161,0.7362637362637363,0.7003745318352059,0.6693227091633465,0.4878048780487802,0.7920792079207921,0.3636363636363637,0.5748502994011976,0.7076923076923077,0.2903225806451613,0.665158371040724,5.44,0.0472655839142784,0.47,Kristaps Porziņģis,Christian Wood,Aaron Gordon,0.6126539510212192,0.5787916198525365,0.16085271317829497,0.46807407916156274,4.68
Olivier-Maxence Prosper,College,20.96,0.5084745762711864,0.050000000000000044,0.2561983471074381,0.32,0.03333333333333334,0.2580645161290323,0.41091954022988514,0.7450549450549452,0.7116104868913858,0.35059760956175295,0.7073170731707316,0.2475247524752475,0.3434343434343435,0.23353293413173654,0.5692307692307693,0.3548387096774193,0.5067873303167421,3.45,0.0,0.0,Keita Bates-Diop,Saddiq Bey,Malik Beasley,0.3279515495099993,0.37947662123274767,0.5232558139534882,0.30889021519132076,3.09
Marcus Sasser,College,22.74,0.7514124293785311,0.35,0.09917355371900831,0.6000000000000001,0.06666666666666668,0.32258064516129037,0.19827586206896555,0.843956043956044,0.9232209737827715,0.6294820717131473,0.6097560975609754,0.7227722772277227,0.7474747474747475,0.7604790419161677,0.8615384615384615,0.7741935483870968,1.0,6.32,0.4801340034811404,4.8,Donovan Mitchell,Kawhi Leonard,Cameron Johnson,0.5540570072578705,0.8313875630212274,0.17829457364341117,0.6144219289051361,6.14
Ben Sheppard,College,21.93,0.8644067796610171,0.325,0.29752066115702486,0.52,0.06666666666666668,0.5161290322580646,0.30459770114942525,0.9120879120879121,0.6161048689138579,0.5059760956175299,0.5365853658536582,0.3564356435643564,0.27272727272727276,0.25748502994011974,0.6153846153846153,0.3870967741935483,0.5339366515837104,4.65,0.0,0.0,Buddy Hield,Devin Vassell,Franz Wagner,0.593445315765018,0.40345831656709746,0.3352713178294574,0.40177813861033146,4.02
Nick Smith Jr.,College,19.17,0.5084745762711864,0.175,0.0,0.28,0.03333333333333334,0.32258064516129037,0.02011494252873565,0.7428571428571429,0.7209737827715357,0.15537848605577692,0.0,0.0594059405940594,0.2828282828282829,0.0838323353293413,0.19999999999999996,0.12903225806451607,0.1900452488687783,1.45,0.0,0.0,Bones Hyland,Jaylen Nowell,Bones Hyland,0.19341331138133874,0.03312364395174588,0.8701550387596896,0.15746427814654754,1.57
Brice Sensabaugh,College,19.64,0.7231638418079097,0.11250000000000002,0.31404958677685957,0.16,0.13333333333333336,0.45161290322580644,0.31896551724137934,0.8901098901098902,0.8895131086142323,0.6892430278884462,0.5609756097560973,0.7326732673267325,0.393939393939394,0.5568862275449101,0.5846153846153846,0.25806451612903225,0.665158371040724,5.23,0.2571326525726956,2.57,Mikal Bridges,Lauri Markkanen,Klay Thompson,0.5128091426894411,0.5621122168018321,0.7790697674418603,0.5108734325248317,5.11
Julian Strawther,College,21.17,0.6610169491525424,0.12500000000000003,0.38016528925619847,0.28,0.13333333333333336,0.2903225806451613,0.28735632183908044,0.8967032967032966,0.7883895131086143,0.4223107569721115,0.6341463414634144,0.44554455445544555,0.40404040404040414,0.38922155688622756,0.6461538461538462,0.4516129032258065,0.5656108597285068,4.55,0.0,0.0,Buddy Hield,Tobias Harris,Michael Porter Jr.,0.4741393124055249,0.4837689480836689,0.48255813953488336,0.3994287759780213,3.99
Kobe Brown,College,23.46,0.6949152542372883,0.275,0.3966942148760332,0.56,0.13333333333333336,0.32258064516129037,0.5287356321839082,1.0,0.8183520599250937,0.7131474103585658,0.8926829268292682,0.7524752475247525,0.41414141414141425,0.5748502994011976,0.7846153846153845,0.32258064516129026,0.7828054298642534,6.29,0.2634763305510759,2.63,Buddy Hield,Kawhi Leonard,Cameron Johnson,0.7077186640552992,0.6856892210863419,0.03875968992248047,0.5696706528468348,5.7
Jalen Pickett,College,23.66,0.8022598870056498,0.7874999999999999,0.47933884297520674,0.32,0.16666666666666669,0.5483870967741935,0.39942528735632193,0.8373626373626373,0.7640449438202248,0.6972111553784861,0.5121951219512192,0.7524752475247525,0.6060606060606061,0.6946107784431138,1.0,0.5161290322580645,0.7918552036199094,6.88,1.0,10.0,LeBron James,Josh Giddey,Pascal Siakam,0.7843657400695824,0.7455922805965391,0.0,0.7404009244164622,7.4
Colby Jones,College,21.06,0.6497175141242938,0.5125,0.33884297520661166,0.4800000000000001,0.2,0.5483870967741935,0.40229885057471276,0.8307692307692308,0.5580524344569289,0.42629482071713154,0.5268292682926826,0.4356435643564356,0.5656565656565657,0.47904191616766467,0.6153846153846153,0.4516129032258065,0.49773755656108587,5.27,0.0435617847363653,0.44,Markelle Fultz,Scottie Barnes,Kyle Anderson,0.619539028731914,0.4957168523660489,0.5038759689922483,0.4674709169504843,4.67
Julian Phillips,College,19.62,0.27118644067796616,0.1375,0.2561983471074381,0.20000000000000004,0.16666666666666669,0.22580645161290328,0.12068965517241377,0.5252747252747253,0.8745318352059924,0.2988047808764941,0.3121951219512197,0.1584158415841584,0.696969696969697,0.3832335329341317,0.39999999999999997,0.5483870967741934,0.6470588235294118,3.18,0.0,0.0,Josh Okogie,Jordan Goodwin,Robert Covington,0.20916750215293833,0.4109506748827407,0.7829457364341084,0.29778979442455533,2.98
Andre Jackson Jr.,College,21.6,0.18079096045197743,0.55,0.38016528925619847,0.4000000000000001,0.16666666666666669,0.45161290322580644,0.18103448275862072,0.6175824175824176,0.5449438202247192,0.2350597609561753,0.18048780487804889,0.2376237623762376,0.8282828282828283,0.5149700598802395,0.43076923076923074,0.6774193548387095,0.5158371040723982,3.83,0.4201580838593095,4.2,Kyle Anderson,Draymond Green,Kyle Lowry,0.36314354542127714,0.4435275289229375,0.3992248062015501,0.4057967340390946,4.06
Hunter Tyson,College,23.02,0.6666666666666667,0.15000000000000002,0.6611570247933884,0.32,0.03333333333333334,0.12903225806451615,0.3160919540229885,0.8901098901098902,0.9044943820224719,0.5219123505976095,0.7756097560975608,0.5643564356435644,0.5151515151515151,0.5269461077844311,0.7384615384615385,0.6774193548387095,0.7466063348416289,5.52,0.0869036845659572,0.87,Bobby Portis,Nikola Vučević,Buddy Hield,0.5529842316221265,0.6604254230530743,0.1240310077519381,0.4798484852435213,4.8
Jordan Walsh,College,19.3,0.20338983050847462,0.07500000000000002,0.19008264462809923,0.4000000000000001,0.16666666666666669,0.12903225806451615,0.18390804597701152,0.610989010989011,0.6685393258426967,0.14741035856573712,0.2000000000000001,0.00990099009900991,0.6464646464646465,0.26946107784431134,0.30769230769230765,0.4516129032258065,0.3393665158371041,2.23,0.0,0.0,Josh Okogie,John Konchar,Josh Richardson,0.16097875545162993,0.24160782883943674,0.8449612403100774,0.22138340580165644,2.21
Mouhamed Gueye,College,20.61,0.6101694915254238,0.2,0.5619834710743803,0.28,0.26666666666666666,0.5483870967741935,0.3419540229885058,0.6043956043956045,0.5973782771535582,0.4940239043824701,0.29268292682926844,0.31683168316831684,0.4747474747474748,0.34730538922155685,0.5076923076923077,0.48387096774193544,0.5067873303167421,4.31,0.0,0.0,Jusuf Nurkić,Alperen Şengün,Zach Collins,0.48861281772762266,0.403842588005239,0.5910852713178296,0.38392788309297554,3.84
Maxwell Lewis,College,20.9,0.7683615819209041,0.3125,0.33884297520661166,0.28,0.26666666666666666,0.8709677419354838,0.2844827586206898,0.7648351648351647,0.8089887640449439,0.38247011952191234,0.46341463414634115,0.13861386138613857,0.3030303030303031,0.1497005988023952,0.41538461538461535,0.1935483870967742,0.2714932126696833,4.28,0.1565375891632579,1.57,Kyle Kuzma,Paolo Banchero,Jaylen Brown,0.6669607945916494,0.22441216171808998,0.5348837209302328,0.4049281002208813,4.05
Amari Bailey,College,19.33,0.43502824858757067,0.23750000000000004,0.18181818181818185,0.4000000000000001,0.1,0.5806451612903225,0.36206896551724144,0.854945054945055,0.6423220973782772,0.29083665338645415,0.3951219512195124,0.12871287128712872,0.6464646464646465,0.34131736526946105,0.29230769230769227,0.5483870967741934,0.4343891402714932,4.01,0.0858321913065443,0.86,Jalen Suggs,Victor Oladipo,Caris LeVert,0.4454821344773432,0.3523134470617959,0.8391472868217058,0.38340764886341,3.83
GG Jackson,College,18.5,0.672316384180791,0.06250000000000004,0.3553719008264464,0.28,0.26666666666666666,0.6774193548387096,0.04310344827586212,0.7120879120879121,0.6029962546816481,0.2310756972111554,0.009756097560975655,0.07920792079207922,0.18181818181818185,0.03592814371257482,0.19999999999999996,0.16129032258064513,0.0,2.27,0.0466727077454211,0.47,Paolo Banchero,Kyle Kuzma,Keldon Johnson,0.393089557636379,0.0,1.0,0.2385207020712123,2.39
Seth Lundy,College,23.21,0.6045197740112994,0.07500000000000002,0.38842975206611574,0.28,0.2,0.09677419354838718,0.23275862068965525,0.8791208791208791,0.8464419475655433,0.4780876494023905,0.6682926829268291,0.594059405940594,0.44444444444444453,0.5029940119760479,0.6615384615384615,0.4193548387096774,0.579185520361991,4.41,0.0,0.0,Cameron Johnson,Michael Porter Jr.,Cameron Johnson,0.4243606185638447,0.5467701534802015,0.08720930232558122,0.3714414813769825,3.71
Jordan Miller,College,23.4,0.6666666666666667,0.3,0.38016528925619847,0.44,0.13333333333333336,0.22580645161290328,0.5057471264367818,0.7736263736263735,0.803370786516854,0.5537848605577689,0.7024390243902437,0.5544554455445544,0.46464646464646464,0.497005988023952,0.876923076923077,0.3548387096774193,0.6606334841628958,5.3,0.0,0.0,Buddy Hield,Cameron Johnson,Cameron Johnson,0.5740101233938045,0.5973588136008214,0.05038759689922512,0.44346231778125356,4.43
Emoni Bates,College,19.39,0.8870056497175142,0.1375,0.347107438016529,0.24000000000000005,0.16666666666666669,0.6129032258064516,0.10344827586206908,0.7252747252747253,0.7996254681647941,0.3784860557768925,0.2731707317073172,0.18811881188118806,0.0,0.0,0.39999999999999997,0.0,0.13574660633484167,2.95,0.0,0.0,Keldon Johnson,Kyle Kuzma,RJ Barrett,0.4936790941421485,0.06920786465230677,0.8275193798449612,0.2800425578683342,2.8
Keyontae Johnson,College,23.07,0.7853107344632768,0.225,0.42975206611570255,0.36000000000000004,0.06666666666666668,0.7419354838709677,0.4224137931034484,0.8901098901098902,0.6741573033707865,0.38645418326693226,0.5902439024390241,0.3366336633663366,0.5050505050505052,0.3832335329341317,0.5230769230769231,0.6129032258064515,0.4751131221719457,5.03,0.1350073610025427,1.35,Jaylen Brown,Buddy Hield,Kelly Olynyk,0.6413406595872743,0.4637692896113474,0.11434108527131781,0.44644588155585,4.46
Jalen Wilson,College,22.62,0.9378531073446329,0.23750000000000004,0.5537190082644629,0.32,0.16666666666666669,0.5483870967741935,0.17528735632183912,0.7406593406593407,0.8314606741573035,0.4741035856573705,0.3317073170731709,0.49504950495049505,0.5050505050505052,0.47904191616766467,0.6,0.7096774193548386,0.579185520361991,5.27,0.3068561114193709,3.07,Jaylen Brown,Julius Randle,Paolo Banchero,0.6275329213481147,0.5222620749549843,0.20155038759689903,0.4991116744832989,4.99
Toumani Camara,College,23.12,0.5875706214689266,0.175,0.578512396694215,0.44,0.26666666666666666,0.4838709677419355,0.5086206896551726,0.7978021978021979,0.5880149812734083,0.6334661354581672,0.6682926829268291,0.3564356435643564,0.6262626262626263,0.46706586826347307,0.5846153846153846,0.8064516129032259,0.7963800904977375,5.67,0.0,0.0,Jusuf Nurkić,Alperen Şengün,Zach Collins,0.6052164858728891,0.6440746826342574,0.10465116279069753,0.4772051184227381,4.77
Jaylen Clark,College,21.68,0.536723163841808,0.2,0.3636363636363637,1.0,0.1,0.19354838709677422,0.3218390804597701,0.7230769230769231,0.6423220973782772,0.5697211155378485,0.38048780487804895,0.4752475247524752,0.9898989898989901,0.7544910179640719,0.5230769230769231,0.8064516129032259,0.8280542986425339,5.78,0.0,0.0,Delon Wright,De'Anthony Melton,OG Anunoby,0.5247643563583814,0.7170647259886233,0.38372093023255827,0.4976626500661733,4.98
Jalen Slawson,College,23.66,0.6836158192090396,0.3625,0.4545454545454546,0.56,0.5,0.6451612903225807,0.5373563218390807,0.8659340659340659,0.7865168539325844,0.7051792828685259,0.8878048780487805,0.4356435643564356,0.595959595959596,0.497005988023952,0.7538461538461538,0.6451612903225807,0.8144796380090498,7.05,0.044808634313965,0.45,Alperen Şengün,Kristaps Porziņģis,Kyle Anderson,0.8608330366340133,0.7052642426044406,0.0,0.5947545854334143,5.95
Isaiah Wong,College,22.39,0.7175141242937854,0.3625,0.22314049586776866,0.52,0.13333333333333336,0.4838709677419355,0.21839080459770122,0.843956043956044,0.9176029962546816,0.48605577689243035,0.517073170731707,0.4356435643564356,0.44444444444444453,0.4071856287425149,0.7384615384615385,0.3548387096774193,0.5656108597285068,5.09,0.0,0.0,Buddy Hield,Devin Vassell,Mikal Bridges,0.6200569526058747,0.48471918793835217,0.24612403100775182,0.4348013886213977,4.35
Trayce Jackson-Davis,College,23.32,0.9830508474576272,0.4625,0.7603305785123969,0.28,0.9666666666666668,0.6129032258064516,0.6091954022988505,,0.6367041198501873,1.0,0.6634146341463413,1.0,0.8686868686868687,1.0,0.8923076923076924,0.7096774193548386,1.0,9.03,0.7519497964304753,7.52,Anthony Davis,Joel Embiid,Jaren Jackson Jr.,1.0,1.0,0.06589147286821706,0.8808159221440973,8.81
Chris Livingston,College,19.68,0.15819209039548024,0.050000000000000044,0.21487603305785127,0.12000000000000002,0.13333333333333336,0.09677419354838718,0.17241379310344832,0.6703296703296703,0.6872659176029963,0.11952191235059763,0.2000000000000001,0.0594059405940594,0.4747474747474748,0.1976047904191617,0.29230769230769227,0.25806451612903225,0.2714932126696833,1.48,0.0,0.0,Chuma Okeke,Dorian Finney-Smith,Pat Connaughton,0.08492044939154864,0.15853631782271926,0.7713178294573644,0.15557277349346416,1.56
Charles Bediako,College,21.28,0.1638418079096046,0.03750000000000005,0.3636363636363637,0.20000000000000004,0.6,0.06451612903225816,0.8333333333333335,0.0,0.0,0.4621513944223107,0.6975609756097558,0.22772277227722773,0.9393939393939394,0.5748502994011976,0.43076923076923074,0.5806451612903226,0.7058823529411765,2.94,0.0,0.0,Nic Claxton,Isaiah Jackson,Robert Williams,0.0,0.602020988484374,0.4612403100775192,0.2641945631881002,2.64
Colin Castleton,College,23.07,0.7062146892655368,0.3,0.5041322314049588,0.32,1.0,0.6129032258064516,0.37643678160919547,0.2923076923076923,0.7003745318352059,0.6733067729083665,0.404878048780488,0.44554455445544555,0.8787878787878788,0.6706586826347306,0.43076923076923074,0.5161290322580645,0.6199095022624433,5.86,0.0888107437693688,0.89,Jaren Jackson Jr.,Myles Turner,Brook Lopez,0.6810690741271499,0.6076438476288485,0.11434108527131781,0.5075975600593374,5.08
Ricky Council IV,College,21.88,0.7118644067796611,0.25,0.16528925619834717,0.4000000000000001,0.1,0.4838709677419355,0.18390804597701152,0.5934065934065935,0.8220973782771536,0.3386454183266933,0.34146341463414653,0.29702970297029696,0.4747474747474748,0.34131736526946105,0.5538461538461539,0.5161290322580645,0.4660633484162895,3.81,0.0,0.0,Devin Vassell,Franz Wagner,Buddy Hield,0.4204135669669259,0.3878135560473898,0.3449612403100777,0.3318319411562082,3.32
Adam Flagler,College,23.55,0.6836158192090396,0.5374999999999999,0.06611570247933889,0.44,0.03333333333333334,0.3548387096774194,0.16379310344827586,0.8791208791208791,0.8146067415730338,0.4183266932270917,0.43902439024390266,0.5841584158415841,0.46464646464646464,0.5089820359281436,0.7076923076923077,0.25806451612903225,0.5882352941176471,4.46,0.0429761592764594,0.43,Devin Vassell,Jamal Murray,D'Angelo Russell,0.5009904201511023,0.4886430120140772,0.021317829457364268,0.38005171606279925,3.8
Mike Miles Jr.,College,20.82,0.8135593220338982,0.3,0.09090909090909095,0.44,0.1,0.6451612903225807,0.36781609195402304,0.7956043956043954,0.7378277153558053,0.43824701195219123,0.64390243902439,0.4059405940594059,0.5454545454545455,0.4491017964071856,0.49230769230769234,0.3548387096774193,0.5656108597285068,4.95,0.0,0.0,Buddy Hield,Franz Wagner,Devin Vassell,0.560414416700922,0.47804488592036093,0.5503875968992248,0.4352878715579165,4.35
Omari Moore,College,22.75,0.7853107344632768,0.5624999999999999,0.2561983471074381,0.24000000000000005,0.2333333333333333,0.6451612903225807,0.17241379310344832,0.7428571428571429,0.754681647940075,0.4701195219123505,0.2585365853658538,0.5346534653465346,0.393939393939394,0.43113772455089816,0.6923076923076923,0.3548387096774193,0.49773755656108587,4.69,0.1291508357100207,1.29,CJ McCollum,Bradley Beal,Cade Cunningham,0.5885617481180653,0.43516007966044007,0.1763565891472868,0.4201172071308835,4.2
Markquis Nowell,College,23.48,0.7966101694915255,1.0,0.15702479338842978,1.0,0.03333333333333334,1.0,0.048850574712643764,0.7802197802197801,1.0,0.5099601593625498,0.42926829268292704,0.5544554455445544,0.6666666666666667,0.6167664670658682,0.7384615384615385,0.7096774193548386,0.67420814479638,7.23,0.174639611959311,1.75,Tyrese Haliburton,Fred VanVleet,LaMelo Ball,0.9627599385160167,0.6407951096339388,0.03488372093023251,0.6333467217936378,6.33
Adama Sanogo,College,21.35,0.7740112994350283,0.12500000000000003,0.5041322314049588,0.24000000000000005,0.26666666666666666,0.41935483870967744,0.6810344827586207,0.8021978021978021,0.7696629213483147,0.8326693227091634,0.8585365853658535,0.7326732673267325,0.6363636363636365,0.7005988023952096,0.8153846153846153,0.7096774193548386,0.9909502262443437,7.02,0.0845339819676874,0.85,Christian Wood,Naz Reid,Nikola Vučević,0.6552942876989865,0.8553822064145398,0.44767441860465085,0.6178988838375744,6.18
Terquavion Smith,College,20.47,0.8135593220338982,0.4749999999999999,0.16528925619834717,0.52,0.13333333333333336,0.5161290322580646,0.03160919540229889,0.7384615384615385,0.647940074906367,0.39840637450199207,0.10731707317073176,0.3366336633663366,0.38383838383838387,0.31137724550898205,0.5230769230769231,0.3870967741935483,0.416289592760181,3.93,0.0406410130184976,0.41,Terry Rozier,Devin Vassell,Dejounte Murray,0.48968128539969397,0.3140690367205078,0.6182170542635661,0.3596979608201224,3.6
Drew Timme,College,22.78,1.0,0.3625,0.48760330578512406,0.20000000000000004,0.33333333333333337,0.6451612903225807,0.7097701149425288,0.36703296703296706,0.5187265917602997,0.856573705179283,0.7609756097560973,0.7623762376237624,0.46464646464646464,0.6167664670658682,1.0,0.4193548387096774,0.9049773755656109,6.34,0.0901752433017583,0.9,Zion Williamson,Alperen Şengün,Christian Wood,0.6145099207694867,0.7746624061449664,0.17054263565891448,0.5501807161147892,5.5
Oscar Tshiebwe,College,23.56,0.7344632768361582,0.16250000000000003,1.0,0.6000000000000001,0.33333333333333337,0.45161290322580644,0.5488505747126439,0.0,0.7003745318352059,0.8685258964143425,0.6390243902439022,0.7722772277227722,0.5454545454545455,0.6706586826347306,0.8307692307692308,0.6774193548387095,0.932126696832579,6.39,0.1342751781443336,1.34,Bam Adebayo,Jakob Poeltl,Jakob Poeltl,0.6168850435633376,0.8009452907156004,0.019379844961240567,0.5556805587920941,5.56
