Name,classification,Age,pg::PTS,pg::AST,pg::TRB,pg::STL,pg::BLK,pg::TOV,pg::FG%,pg::3P%,pg::FT%,adv::PER,adv::TS%,adv::OBPM,adv::DBPM,adv::BPM,adv::OWS,adv::DWS,adv::WS/40,OverallScore,Upside01,UpsideScore,Comp1,Comp2,Comp3,pg01,adv01,age01,UpdatedOverall01,UpdatedOverall
Austin Reaves,College,23.06,0.7302325581395348,0.5454545454545454,0.42452830188679247,0.35294117647058826,0.09090909090909094,0.6666666666666666,0.21428571428571433,0.305,0.8530805687203791,0.5555555555555556,0.5391304347826084,0.584507042253521,0.2727272727272727,0.5223880597014926,0.5806451612903225,0.2692307692307693,0.5991902834008098,6.01,0.4635300258203519,4.64,Paul George,Shai Gilgeous-Alexander,Khris Middleton,0.7737244234840682,0.542418113529553,0.1717902350813748,0.585124308606948,5.85
DJ Steward,College,19.71,0.48372093023255813,0.25974025974025977,0.27358490566037735,0.4705882352941177,0.18181818181818182,0.3888888888888889,0.16149068322981364,0.3410000000000001,0.7251184834123224,0.32962962962962966,0.36086956521739133,0.4295774647887323,0.1948051948051948,0.3134328358208956,0.3548387096774193,0.15384615384615385,0.3279352226720648,4.19,0.0,0.0,Nickeil Alexander-Walker,Evan Fournier,De'Anthony Melton,0.5484195585103991,0.2958974040651814,0.7775768535262206,0.38141693209302774,3.81
Trendon Watford,College,20.61,0.6372093023255814,0.32467532467532473,0.6037735849056605,0.4705882352941177,0.18181818181818182,0.5555555555555556,0.3291925465838509,0.31600000000000006,0.34597156398104273,0.4296296296296296,0.3521739130434783,0.4577464788732394,0.22077922077922077,0.3582089552238806,0.46774193548387094,0.3076923076923077,0.4089068825910932,5.07,0.0620135640960721,0.62,Aaron Gordon,Aaron Gordon,Pascal Siakam,0.6720347565489285,0.3870526986139444,0.6148282097649189,0.45872907384916595,4.59
Romeo Weems,College,20.09,0.21860465116279065,0.06493506493506494,0.3773584905660377,0.5882352941176471,0.18181818181818182,0.4722222222222222,0.006211180124223587,0.36600000000000005,0.4526066350710899,0.0,0.0,0.0,0.4545454545454546,0.00746268656716428,0.06451612903225812,0.19230769230769235,0.0,2.21,0.0298942484311798,0.3,Al-Farouq Aminu,Kent Bazemore,Andre Iguodala,0.41178077123997553,0.0,0.7088607594936711,0.21847189391132674,2.18
McKinley Wright IV,College,22.65,0.5860465116279069,0.6883116883116884,0.3113207547169811,0.4705882352941177,0.09090909090909094,0.41666666666666674,0.3291925465838509,0.30100000000000005,0.8033175355450235,0.5962962962962962,0.49130434782608656,0.647887323943662,0.5324675324675324,0.7388059701492538,0.7903225806451613,0.576923076923077,0.7773279352226722,6.74,0.4840633368160219,4.84,Mike Conley,Chris Paul,Derrick Rose,0.7177084585763581,0.7522800364917537,0.24593128390596797,0.6524171821120429,6.52
Jalen Green,G League,19.36,0.711627906976744,0.31168831168831174,0.29245283018867924,0.7058823529411764,0.09090909090909094,0.5833333333333335,0.27018633540372683,0.36500000000000005,0.7677725118483412,0.2481481481481482,0.6869565217391302,,,,0.11290322580645162,0.07692307692307696,,5.68,0.0317070840697119,0.32,Gordon Hayward,OG Anunoby,Terry Rozier,0.7509404087574384,0.41818178987930377,0.8408679927667272,0.5137776712309575,5.14
Jonathan Kuminga,G League,18.7,0.613953488372093,0.2987012987012988,0.5849056603773585,0.4117647058823529,0.24242424242424246,0.5555555555555556,0.04037267080745343,0.24600000000000002,0.2843601895734597,0.10740740740740742,0.18260869565217383,,,,0.0,0.07692307692307696,,4.24,0.1526272799210134,1.53,Aaron Gordon,Aaron Gordon,Al Horford,0.5372150113556371,0.29781720004290546,0.9602169981916819,0.41859304244392914,4.19
Josh Giddey,International,18.69,0.3813953488372093,0.9090909090909092,0.6037735849056605,0.4705882352941177,0.15151515151515155,0.75,0.15838509316770186,0.293,0.4407582938388624,0.2288888888888889,0.22173913043478255,,,,,,,5.92,0.097266469210935,0.97,Ben Simmons,Lonzo Ball,Thaddeus Young,0.7575219754976408,0.45193494643903437,0.962025316455696,0.5499262002993838,5.5
Alperen Şengün,International,18.9,0.7627906976744185,0.2987012987012988,0.7264150943396226,0.5882352941176471,0.4848484848484849,0.5,0.8012422360248448,0.20000000000000004,0.6848341232227488,0.8266666666666667,1.0,,,,,,,7.88,0.4203204100479649,4.2,Anthony Davis,Bam Adebayo,Kelly Olynyk,0.9756002973537008,0.6734387498795361,0.9240506329113928,0.7654472637964073,7.65
Usman Garuba,International,19.28,0.09767441860465106,0.05194805194805198,0.33962264150943394,0.23529411764705882,0.15151515151515155,0.11111111111111109,0.3012422360248447,0.31600000000000006,0.3649289099526067,0.17481481481481487,0.42173913043478267,,,,,,,3.57,0.1551484454004009,1.55,James Johnson,Andre Iguodala,Paul Millsap,0.2243139017176396,0.47331100584881197,0.8553345388788426,0.35874529281072304,3.59
Rokas Jokubaitis,International,20.58,0.22790697674418603,0.3896103896103897,0.06603773584905658,0.1764705882352941,0.0,0.22222222222222218,0.28571428571428586,0.35,0.4999999999999999,0.17629629629629628,0.37826086956521743,,,,,,,3.68,0.0,0.0,Gorgui Dieng,De'Anthony Melton,Cameron Payne,0.28304757265821573,0.46690568087121437,0.6202531645569624,0.33292023378661645,3.33
Juhann Bégarin,International,18.87,0.42325581395348827,0.32467532467532473,0.2358490566037736,0.6470588235294117,0.15151515151515155,0.5,0.2546583850931678,0.3420000000000001,0.2559241706161137,0.19814814814814816,0.39130434782608703,,,,,,,4.84,0.0,0.0,De'Anthony Melton,Kyle Anderson,Thaddeus Young,0.4998168097839301,0.4726432957338331,0.9294755877034357,0.44212883854444757,4.42
Filip Petrušev,International,21.18,0.8651162790697674,0.14285714285714288,0.6037735849056605,0.05882352941176472,0.30303030303030304,0.3611111111111111,0.5869565217391304,0.4620000000000001,0.49526066350710896,0.5892592592592593,0.7869565217391303,,,,,,,6.3,0.1510243143029552,1.51,Tobias Harris,Christian Wood,Al Horford,0.7426130949608598,0.6001778888151278,0.5117540687160942,0.5713635103594957,5.71
Georgios Kalaitzakis,International,22.46,0.0,0.025974025974026038,0.0,0.05882352941176472,0.03030303030303032,0.0,0.018633540372670808,0.261,0.7274881516587678,0.0114814814814815,0.3565217391304348,,,,,,,2.1,0.0,0.0,Gorgui Dieng,Skylar Mays,Jarrell Brantley,0.0,0.4353681385801774,0.2802893309222424,0.18662049621108673,1.87
Herbert Jones,College,22.7,0.3999999999999999,0.37662337662337664,0.5283018867924528,0.8235294117647058,0.3333333333333334,0.611111111111111,0.22360248447204975,0.35100000000000003,0.49289099526066343,0.44444444444444453,0.3173913043478261,0.40140845070422526,0.7922077922077922,0.6268656716417911,0.3870967741935484,0.730769230769231,0.5546558704453441,6.22,0.0950463123674175,0.95,Ben Simmons,Jusuf Nurkić,Delon Wright,0.7562062277791969,0.6004415251819278,0.23688969258589543,0.5443247671371492,5.44
