season_x,lg_x,player,player_id_x,age_x,team,pos_x,g_x,gs_x,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,season_y,lg_y,player_id_y,age_y,pos_y,g_y,gs_y,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,e_fg_percent,ft_per_game,fta_per_game,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game
2024,NBA,Deandre Ayton,aytonde01,25.0,POR,C,55,55.0,1784.0,18.9,0.587,0.013,0.105,10.4,28.9,19.1,8.8,1.5,2.1,11.2,21.1,1.8,2.1,3.9,0.106,0.5,-0.2,0.3,1.0,2024,NBA,aytonde01,25.0,C,55,55.0,32.4,7.8,13.6,0.57,0.0,0.2,0.1,7.7,13.4,0.576,0.571,1.2,1.4,0.823,3.2,7.9,11.1,1.6,1.0,0.8,1.8,2.0,16.7
2024,NBA,Udoka Azubuike,azubuud01,24.0,PHO,C,16,0.0,113.0,12.3,0.609,0.0,0.565,11.6,20.0,16.0,3.6,0.4,4.7,12.2,12.6,0.1,0.1,0.2,0.1,-3.0,-0.1,-3.2,0.0,2024,NBA,azubuud01,24.0,C,16,0.0,7.1,1.0,1.4,0.696,0.0,0.0,,1.0,1.4,0.696,0.696,0.2,0.8,0.231,0.7,1.3,2.0,0.2,0.1,0.4,0.3,1.1,2.2
2024,NBA,Ibou Badji,badjiib01,21.0,POR,C,22,1.0,226.0,8.1,0.623,0.0,0.545,9.4,16.3,12.6,7.7,0.7,8.0,35.5,8.0,0.0,0.2,0.2,0.046,-7.7,1.9,-5.8,-0.2,2024,NBA,badjiib01,21.0,C,22,1.0,10.3,0.6,1.0,0.636,0.0,0.0,,0.6,1.0,0.636,0.636,0.3,0.5,0.5,0.9,1.4,2.3,0.6,0.1,0.9,0.7,2.1,1.5
2024,NBA,Marvin Bagley III,baglema01,24.0,2TM,C,50,25.0,1053.0,19.4,0.629,0.056,0.309,13.1,19.2,16.1,8.1,0.9,2.6,11.3,21.0,2.0,0.7,2.7,0.122,1.0,-1.4,-0.4,0.4,2024,NBA,baglema01,24.0,C,50,25.0,21.1,4.8,8.2,0.586,0.2,0.5,0.391,4.6,7.7,0.597,0.597,1.9,2.5,0.762,2.6,3.6,6.2,1.1,0.4,0.7,1.2,1.6,11.7
2024,NBA,Marvin Bagley III,baglema01,24.0,DET,C,26,10.0,478.0,18.2,0.638,0.033,0.337,10.5,17.1,13.8,9.0,0.5,2.5,12.2,21.1,0.9,0.3,1.1,0.112,0.4,-1.6,-1.2,0.1,2024,NBA,baglema01,24.0,C,26,10.0,18.4,4.1,7.0,0.591,0.0,0.2,0.167,4.1,6.7,0.606,0.594,1.9,2.3,0.82,1.8,2.8,4.5,1.0,0.2,0.5,1.1,1.5,10.2
2024,NBA,Marvin Bagley III,baglema01,24.0,WAS,C,24,15.0,575.0,20.5,0.622,0.075,0.286,15.3,20.9,18.0,7.3,1.2,2.7,10.5,20.9,1.1,0.4,1.6,0.13,1.5,-1.2,0.3,0.3,2024,NBA,baglema01,24.0,C,24,15.0,24.0,5.5,9.5,0.581,0.3,0.7,0.471,5.2,8.8,0.59,0.599,1.9,2.7,0.708,3.5,4.6,8.1,1.2,0.6,0.8,1.3,1.7,13.3
2024,NBA,Amari Bailey,baileam01,19.0,CHO,PG,10,0.0,65.0,9.7,0.425,0.333,0.292,10.1,5.3,7.8,15.2,2.3,0.0,12.9,21.1,-0.1,0.0,-0.1,-0.044,-5.2,-3.1,-8.3,-0.1,2024,NBA,baileam01,19.0,PG,10,0.0,6.5,0.8,2.4,0.333,0.1,0.8,0.125,0.7,1.6,0.438,0.354,0.6,0.7,0.857,0.6,0.3,0.9,0.7,0.3,0.0,0.4,0.2,2.3
2024,NBA,Patrick Baldwin Jr.,baldwpa01,21.0,WAS,SF,38,7.0,493.0,9.7,0.502,0.626,0.181,3.6,23.5,13.3,7.6,1.7,2.5,10.2,15.9,-0.3,0.5,0.2,0.019,-4.0,-0.6,-4.6,-0.3,2024,NBA,baldwpa01,21.0,SF,38,7.0,13.0,1.6,4.1,0.381,0.8,2.6,0.32,0.7,1.5,0.483,0.481,0.5,0.7,0.679,0.4,2.8,3.2,0.8,0.5,0.4,0.5,1.5,4.4
2024,NBA,LaMelo Ball,ballla01,22.0,CHO,PG,22,22.0,711.0,20.8,0.561,0.466,0.246,4.4,13.7,8.9,43.1,2.8,0.5,15.0,34.3,0.6,0.5,1.1,0.074,3.8,-0.5,3.3,1.0,2024,NBA,ballla01,22.0,PG,22,22.0,32.3,8.3,19.2,0.433,3.2,9.0,0.355,5.1,10.3,0.5,0.515,4.1,4.7,0.865,1.3,3.8,5.1,8.0,1.8,0.2,3.8,3.6,23.9
2024,NBA,Mo Bamba,bambamo01,25.0,PHI,C,57,17.0,740.0,15.4,0.575,0.323,0.253,11.3,24.5,17.8,7.6,1.5,7.4,15.1,15.1,0.6,1.3,2.0,0.128,-2.3,1.4,-1.0,0.2,2024,NBA,bambamo01,25.0,C,57,17.0,13.0,1.7,3.5,0.49,0.4,1.1,0.391,1.3,2.4,0.537,0.553,0.6,0.9,0.68,1.4,2.8,4.2,0.7,0.4,1.1,0.7,1.8,4.4
2024,NBA,Paolo Banchero,banchpa01,21.0,ORL,PF,80,80.0,2799.0,17.3,0.546,0.249,0.397,3.4,20.0,11.6,25.2,1.3,1.6,13.0,29.7,1.3,4.0,5.3,0.09,1.3,0.0,1.3,2.3,2024,NBA,banchpa01,21.0,PF,80,80.0,35.0,8.0,17.6,0.455,1.5,4.4,0.339,6.5,13.2,0.493,0.497,5.1,7.0,0.725,1.0,5.9,6.9,5.4,0.9,0.6,3.1,1.9,22.6
2024,NBA,Desmond Bane,banede01,25.0,MEM,SG,42,42.0,1443.0,18.5,0.589,0.464,0.207,2.6,11.8,7.0,29.2,1.5,1.4,11.7,28.5,1.8,1.3,3.1,0.102,3.1,-0.3,2.8,1.7,2024,NBA,banede01,25.0,SG,42,42.0,34.4,8.6,18.5,0.464,3.3,8.6,0.381,5.3,9.9,0.536,0.552,3.3,3.8,0.87,0.9,3.5,4.4,5.5,1.0,0.5,2.7,2.9,23.7
2024,NBA,Dalano Banton,bantoda01,24.0,2TM,PG,54,9.0,1047.0,13.3,0.504,0.398,0.24,4.2,15.2,9.5,19.4,1.6,1.7,12.2,25.7,-0.4,0.9,0.5,0.024,-0.7,-0.6,-1.3,0.2,2024,NBA,bantoda01,24.0,PG,54,9.0,19.4,3.7,9.3,0.404,1.1,3.7,0.296,2.6,5.6,0.475,0.463,1.7,2.2,0.783,0.8,2.5,3.3,2.4,0.6,0.4,1.4,1.2,10.3
2024,NBA,Dalano Banton,bantoda01,24.0,BOS,PG,24,1.0,171.0,9.9,0.468,0.314,0.392,7.9,13.9,11.0,13.9,1.4,1.5,14.3,17.8,0.0,0.2,0.2,0.063,-4.7,0.6,-4.1,-0.1,2024,NBA,bantoda01,24.0,PG,24,1.0,7.1,0.8,2.1,0.373,0.1,0.7,0.125,0.7,1.5,0.486,0.392,0.7,0.8,0.8,0.5,1.0,1.5,0.8,0.2,0.1,0.4,0.8,2.3
2024,NBA,Dalano Banton,bantoda01,24.0,POR,PG,30,8.0,876.0,14.0,0.508,0.408,0.223,3.5,15.5,9.1,20.5,1.6,1.8,12.0,27.2,-0.4,0.7,0.3,0.016,0.1,-0.9,-0.8,0.3,2024,NBA,bantoda01,24.0,PG,30,8.0,29.2,6.1,15.0,0.408,1.9,6.1,0.311,4.2,8.9,0.474,0.471,2.6,3.3,0.78,1.0,3.8,4.8,3.6,0.9,0.6,2.2,1.5,16.7
2024,NBA,Dominick Barlow,barlodo01,20.0,SAS,PF,33,1.0,420.0,14.6,0.548,0.08,0.372,11.5,17.7,14.5,11.7,1.4,2.8,6.4,14.1,0.7,0.4,1.1,0.126,-1.7,0.0,-1.7,0.0,2024,NBA,barlodo01,20.0,PF,33,1.0,12.7,1.7,3.4,0.496,0.1,0.3,0.333,1.6,3.2,0.51,0.509,0.9,1.3,0.69,1.4,2.1,3.4,1.1,0.4,0.4,0.3,1.4,4.4
2024,NBA,Harrison Barnes,barneha02,31.0,SAC,PF,82,82.0,2381.0,11.9,0.611,0.526,0.268,3.1,8.8,5.9,5.6,1.1,0.5,6.6,15.7,3.1,1.5,4.7,0.094,-0.6,-1.2,-1.8,0.1,2024,NBA,barneha02,31.0,PF,82,82.0,29.0,4.2,8.9,0.474,1.8,4.7,0.387,2.4,4.2,0.571,0.576,1.9,2.4,0.801,0.8,2.2,3.0,1.2,0.7,0.1,0.7,1.2,12.2
2024,NBA,Scottie Barnes,barnesc01,22.0,TOR,SG,60,60.0,2094.0,19.5,0.566,0.314,0.266,7.3,18.9,13.0,26.2,1.7,3.7,13.6,24.8,2.3,2.0,4.3,0.098,2.9,0.8,3.7,3.0,2024,NBA,barnesc01,22.0,SG,60,60.0,34.9,7.5,15.7,0.475,1.7,4.9,0.341,5.8,10.8,0.536,0.528,3.3,4.2,0.781,2.4,5.9,8.2,6.1,1.3,1.5,2.8,2.0,19.9
2024,NBA,RJ Barrett,barrerj01,23.0,2TM,SG,58,58.0,1838.0,16.4,0.58,0.284,0.331,3.1,16.0,9.5,16.7,0.8,1.1,11.1,26.5,1.6,1.2,2.9,0.075,0.7,-1.5,-0.8,0.6,2024,NBA,barrerj01,23.0,SG,58,58.0,31.7,7.5,15.2,0.495,1.6,4.3,0.36,6.0,10.9,0.549,0.547,3.6,5.0,0.715,0.9,4.5,5.4,3.3,0.5,0.4,2.2,2.2,20.2
2024,NBA,RJ Barrett,barrerj01,23.0,NYK,SG,26,26.0,766.0,14.3,0.536,0.335,0.32,2.8,13.5,8.1,12.8,0.8,1.1,9.6,27.6,0.4,0.7,1.1,0.07,-0.3,-1.7,-2.0,0.0,2024,NBA,barrerj01,23.0,SG,26,26.0,29.5,6.3,14.9,0.423,1.7,5.0,0.331,4.7,9.9,0.469,0.478,4.0,4.8,0.831,0.7,3.5,4.3,2.4,0.5,0.3,1.8,1.7,18.2
2024,NBA,RJ Barrett,barrerj01,23.0,TOR,SG,32,32.0,1072.0,17.8,0.615,0.244,0.339,3.4,17.8,10.5,19.5,0.9,1.1,12.3,25.7,1.2,0.5,1.7,0.078,1.5,-1.4,0.1,0.6,2024,NBA,barrerj01,23.0,SG,32,32.0,33.5,8.5,15.4,0.553,1.5,3.8,0.392,7.0,11.6,0.605,0.601,3.3,5.2,0.629,1.1,5.3,6.4,4.1,0.6,0.4,2.5,2.6,21.8
2024,NBA,Charles Bassey,bassech01,23.0,SAS,C,19,0.0,205.0,17.7,0.739,0.025,0.15,12.0,28.2,20.0,14.1,1.9,6.9,26.0,11.9,0.3,0.4,0.7,0.157,-1.8,3.1,1.3,0.2,2024,NBA,bassech01,23.0,C,19,0.0,10.8,1.5,2.1,0.725,0.0,0.1,0.0,1.5,2.1,0.744,0.725,0.3,0.3,0.833,1.2,2.8,4.0,1.1,0.4,0.9,0.8,1.6,3.3
2024,NBA,Emoni Bates,batesem01,20.0,CLE,SF,15,0.0,133.0,2.6,0.404,0.673,0.082,0.9,10.9,5.9,10.0,0.4,1.4,13.6,19.5,-0.4,0.1,-0.3,-0.092,-6.2,-3.0,-9.2,-0.2,2024,NBA,batesem01,20.0,SF,15,0.0,8.9,1.0,3.3,0.306,0.7,2.2,0.303,0.3,1.1,0.313,0.408,0.1,0.3,0.25,0.1,0.9,0.9,0.7,0.1,0.1,0.5,0.3,2.7
2024,NBA,Keita Bates-Diop,bateske01,28.0,2TM,SF,53,8.0,665.0,11.5,0.534,0.416,0.253,5.5,12.8,9.3,7.4,1.8,2.9,7.5,13.0,0.5,0.8,1.3,0.091,-1.5,0.4,-1.0,0.2,2024,NBA,bateske01,28.0,SF,53,8.0,12.5,1.4,3.1,0.434,0.4,1.3,0.304,1.0,1.8,0.526,0.497,0.6,0.8,0.762,0.6,1.5,2.1,0.7,0.5,0.4,0.3,0.7,3.7
2024,NBA,Keita Bates-Diop,bateske01,28.0,PHO,SF,39,8.0,597.0,11.3,0.525,0.427,0.24,6.0,12.8,9.6,7.4,1.8,3.0,7.3,13.0,0.4,0.7,1.1,0.089,-1.5,0.3,-1.2,0.1,2024,NBA,bateske01,28.0,SF,39,8.0,15.3,1.6,3.8,0.427,0.5,1.6,0.313,1.1,2.2,0.512,0.493,0.7,0.9,0.722,0.8,1.8,2.6,0.9,0.6,0.5,0.3,0.8,4.5
2024,NBA,Keita Bates-Diop,bateske01,28.0,BRK,SF,14,0.0,68.0,13.4,0.617,0.313,0.375,1.6,13.2,7.2,8.1,2.2,2.7,9.7,13.2,0.1,0.1,0.2,0.112,-1.3,1.5,0.2,0.0,2024,NBA,bateske01,28.0,SF,14,0.0,4.9,0.6,1.1,0.5,0.1,0.4,0.2,0.5,0.8,0.636,0.531,0.4,0.4,1.0,0.1,0.6,0.6,0.3,0.2,0.1,0.1,0.1,1.6
2024,NBA,Nicolas Batum,batumni01,35.0,2TM,PF,60,38.0,1529.0,10.2,0.603,0.723,0.082,5.0,13.1,9.0,10.7,1.5,2.3,13.1,8.6,1.7,1.6,3.3,0.103,-1.3,0.8,-0.4,0.6,2024,NBA,batumni01,35.0,PF,60,38.0,25.5,1.9,4.3,0.453,1.2,3.1,0.395,0.7,1.2,0.606,0.596,0.3,0.4,0.714,1.2,3.0,4.1,2.1,0.8,0.6,0.7,1.8,5.3
2024,NBA,Nicolas Batum,batumni01,35.0,LAC,PF,3,0.0,54.0,9.8,0.5,0.875,0.0,0.0,14.2,7.3,11.2,2.7,6.7,11.1,7.3,0.0,0.1,0.1,0.091,-1.5,4.4,2.8,0.1,2024,NBA,batumni01,35.0,PF,3,0.0,18.0,1.0,2.7,0.375,0.7,2.3,0.286,0.3,0.3,1.0,0.5,0.0,0.0,,0.0,2.3,2.3,1.7,1.0,1.3,0.3,1.7,2.7
2024,NBA,Nicolas Batum,batumni01,35.0,PHI,PF,57,38.0,1475.0,10.3,0.606,0.718,0.085,5.1,13.0,9.0,10.6,1.5,2.1,13.2,8.7,1.6,1.5,3.2,0.104,-1.3,0.7,-0.5,0.5,2024,NBA,batumni01,35.0,PF,57,38.0,25.9,2.0,4.4,0.456,1.2,3.1,0.399,0.7,1.2,0.6,0.599,0.3,0.4,0.714,1.2,3.0,4.2,2.2,0.8,0.6,0.7,1.8,5.5
2024,NBA,Darius Bazley,bazleda01,23.0,2TM,PF,9,0.0,152.0,13.9,0.68,0.267,0.4,5.8,14.4,10.1,6.0,1.9,4.1,18.5,11.9,0.2,0.1,0.3,0.084,-0.9,0.5,-0.4,0.1,2024,NBA,bazleda01,23.0,PF,9,0.0,16.9,2.0,3.3,0.6,0.2,0.9,0.25,1.8,2.4,0.727,0.633,1.1,1.3,0.833,0.9,2.2,3.1,0.8,0.7,0.8,0.9,0.3,5.3
2024,NBA,Darius Bazley,bazleda01,23.0,PHI,PF,3,0.0,10.0,-1.6,0.0,0.0,0.0,0.0,11.2,5.5,23.2,0.0,0.0,50.0,8.6,0.0,0.0,0.0,-0.142,-7.7,-0.7,-8.4,0.0,2024,NBA,bazleda01,23.0,PF,3,0.0,3.3,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.3,0.3,0.7,0.0,0.0,0.3,0.0,0.0
2024,NBA,Darius Bazley,bazleda01,23.0,UTA,PF,6,0.0,142.0,14.9,0.7,0.276,0.414,6.3,14.6,10.5,4.7,2.0,4.4,17.0,12.2,0.2,0.1,0.3,0.1,-0.4,0.6,0.2,0.1,2024,NBA,bazleda01,23.0,PF,6,0.0,23.7,3.0,4.8,0.621,0.3,1.3,0.25,2.7,3.5,0.762,0.655,1.7,2.0,0.833,1.3,3.2,4.5,0.8,1.0,1.2,1.2,0.5,8.0
